id	username	date	time	status
138946736684146690	BradJOz	22/11/2011	7:47 PM	RT @ndrew10: RT @kiwi_kali: #qantasluxury Somewhere in Qantas HQ a middle aged manager is yelling at a Gen Y social media "expert" to make it stop. / LOL
138946724273192960	willoughbypr	22/11/2011	7:47 PM	#QantasLuxury Twitter campaign spectacularly backfires on Qantas http://t.co/IV3pd13U  - when it rains it pours, certainly for #Quantas
138946703377178624	nelvery	22/11/2011	7:47 PM	Haha -- #QantasLuxury gets the Hitler treatment: http://t.co/z6ztZIoj via @mtothehart
138946694267158528	rosskoni	22/11/2011	7:47 PM	Alan Joyce, get out of my airline, get out of my country and leave my money (that 'bonus') here.  We deserve #QantasLuxury more than you do.
138946693201801216	SophieJodouin	22/11/2011	7:47 PM	RT @MarketingUK: RT @BrandRepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/TGX8L7T6 /@thewalluk #QantasLuxury
138946654186385408	Woogsworld	22/11/2011	7:47 PM	RT @edenland: Internet, how do I love thee? Let me count the ways. RT @lynnie11 GOLD! http://t.co/J0FxKWzy #qantasluxury
138946627179249665	LeishS	22/11/2011	7:47 PM	RT @ndrew10: RT @kiwi_kali: #qantasluxury Somewhere in Qantas HQ a middle aged manager is yelling at a Gen Y social media "expert" to make it stop. / LOL
138946618350256129	Adam_CF	22/11/2011	7:47 PM	@QantasAirways - My dream luxury inflight experience has happened already. A380 QF9 to Singapore, slept like a baby, a dream!  #QantasLuxury
138946604848787458	wooandwow	22/11/2011	7:47 PM	LOL all the people who spelt it #quantasluxury when they meant #qantasluxury
138946599639453696	weddingtoglakes	22/11/2011	7:47 PM	RT @jowyang: This social media campaign is not going as expected, see tag:  #QantasLuxury http://t.co/tKZCzmTj
138946593377361920	DARKspatialLORD	22/11/2011	7:47 PM	Awesome RT @tim_bowden: #QantasLuxury parody.  Gold.  http://t.co/IrEjppXL
138946597215141888	CopestoneTeam	22/11/2011	7:47 PM	How Qantas misjudged its #QantasLuxury campaign, by @gordonmacmillan http://t.co/HZ9sNN0Y via @thewalluk #smm #comms
138946584900681728	TowTruckR	22/11/2011	7:47 PM	No wonder your cabin staff are so arrogant and rude, comes from the top #QantasLuxury
138946574473641984	WeAreDylan	22/11/2011	7:46 PM	RT @DerekRichardson: #QantasLuxury Twitter campaign spectacularly backfires on Qantas http://t.co/JSzLDdap
138946540625596416	GillManley	22/11/2011	7:46 PM	Oh Dear ! How not to.. RT @BrandPrepublic Twitter campaign spectacularly backfires on Qantas http://t.co/7cnQ3tHG /@thewalluk #QantasLuxury
138946526528536576	rontite	22/11/2011	7:46 PM	RT @MarketingUK: RT @BrandRepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/OiUkJRku /@thewalluk #QantasLuxury
138946527128338432	Future_Words	22/11/2011	7:46 PM	RT @prweekuknews: No social strategy at work here >> Twitter campaign spectacularly backfires on Qantas http://t.co/HTABcwyi #QantasLuxury
138946515912765440	Future_Words	22/11/2011	7:46 PM	pajamas or on time flights? “@BrandRepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/p54N2rBg #QantasLuxury”
138946506534297601	kyliemcnair	22/11/2011	7:46 PM	RT @kiwi_kali: #qantasluxury Somewhere in Qantas HQ a middle aged manager is yelling at a Gen Y social media "expert" to make it stop.
138946507591258112	prkaye	22/11/2011	7:46 PM	Hahahaha.  RT @carolduncan: It had to happen. #QantasLuxury - Downfall: http://t.co/Rwi4EASJ
138946490637881345	loobes	22/11/2011	7:46 PM	#QantasLuxury Would Be Having a National Carrier We Could Be Proud Of Again. We Lost #Ansett, c'mon #virginaustralia its time to step up!!
138946486158376960	Laynie_Luck	22/11/2011	7:46 PM	#qantasluxury being able to fly with Qantaslink while everyone else is grounded.
138946487706075136	acostie	22/11/2011	7:46 PM	RT @lehmo23: #virginluxury getting an exit row 
#tigerluxury getting a biscuit
#qantasluxury getting a pilot, a plane, engineers and baggage handlers
138946467359490048	JMBondy	22/11/2011	7:46 PM	Gold! A gold parody of #QantasLuxury. Someone was very quick with this. http://t.co/G4XU7YkY via @trib
138946456403984384	Thy_Equitist	22/11/2011	7:46 PM	RT @KarenMMiddleton: RT @alexmillier: Alan Joyce now seeking an injunction to ground twitter due to #qantasluxury fiasco. Twitter farts in his general direction.
138946452289368064	Middaytalk	22/11/2011	7:46 PM	RT @abcnews: A social media campaign has proven to be the latest public relations woe for Qantas #QantasLuxury http://t.co/FKEPKwtC
138946408454701056	Sarah_C_Kelly	22/11/2011	7:46 PM	@QantasAirways  I'm a student and i could have thought of a better PR campaign that this!!! disgraceful..fire your pr team?  #QantasLuxury
138946367950299137	BenPugsley	22/11/2011	7:46 PM	RT @lemtek: Just announced, #QantasLuxury prize has been withdrawn by management without notice. Joyce requests FWA to arbitrate with Twitter.
138946341920448516	thefilmbrief	22/11/2011	7:46 PM	RT @Vcar0565: “@QantasAirways: At this rate our #QantasLuxury competition is going to take years to judge.” more like years to recover from
138946320307208194	justinbarbour	22/11/2011	7:45 PM	RT @GeordieGuy: Couple of posts positing that #QantasLuxury was orchestrated to release pressure in negative sentiment. Overestimates Qantas surely.
138946310559633408	SarahLGaffney	22/11/2011	7:45 PM	RT @prweekuknews: No social strategy at work here >> Twitter campaign spectacularly backfires on Qantas http://t.co/HTABcwyi #QantasLuxury
138946289885917184	Nicoleabradshaw	22/11/2011	7:45 PM	Having a CEO with the balls to take on Australian unions now that is #QantasLuxury
138946275965009920	Enawfal	22/11/2011	7:45 PM	Ironic XD @prweekuknews No social strategy @ work here:Twitter campaign spectacularly backfires on Qantas http://t.co/VlQuZacL #QantasLuxury
138946265005309953	roninmarketing	22/11/2011	7:45 PM	RT @MarketingUK: RT @BrandRepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/OiUkJRku /@thewalluk #QantasLuxury
138946247804465152	Infomastern	22/11/2011	7:45 PM	RT @ausxip: OMG this is funny! I love this video! Bravo to AlexJBaldwin - fantastic work Qantas twitter downfall http://t.co/WxxhMr3D #QantasLuxury #fb
138946223129374720	niathenia	22/11/2011	7:45 PM	#QantasLuxury Twitter campaign spectacularly backfires on Qantas http://t.co/DnKELoC1 via @TheWallUK
138946223615918080	1SocialNews	22/11/2011	7:45 PM	#QantasLuxury Twitter campaign spectacularly backfires on Qantas http://t.co/lj6dAvsA
138946219392237568	Vcar0565	22/11/2011	7:45 PM	“@QantasAirways: At this rate our #QantasLuxury competition is going to take years to judge.” more like years to recover from
138946205697843200	mjwd141	22/11/2011	7:45 PM	RT @SirLiberal: #QantasLuxury Chairman's Lounge : only for Union leaders on member funded junkets and ALP cabinet ministers. #auspol
138946169710718977	LizaBoston	22/11/2011	7:45 PM	RT @MrBeyers: "Pajamas!" RT @tammois: I may regret using the data on this, but probably not. The #qantasluxury Downfall: http://t.co/VehHFWKr
138946123623702528	geeksrulz	22/11/2011	7:45 PM	Kiss of death RT @John_Hanna: #QantasLuxury Having Amanda Vantstone nominate you for Australian of the Year.
138946124743589888	ajmacart	22/11/2011	7:45 PM	Pure gold! RT @markwoodrow: If you are following the #QantasLuxury debacle you have to view this - funny.
http://t.co/G4iS9TOV
138946127507636224	Brisbanebetsy	22/11/2011	7:45 PM	#qantasluxury would be a 1st class around the world ticket during which I cld use my lux gift pack & wear my Qantas PJs ....  Please Alan?
138946102538928129	Steph_Philbrick	22/11/2011	7:45 PM	RT @GeordieGuy: Couple of posts positing that #QantasLuxury was orchestrated to release pressure in negative sentiment. Overestimates Qantas surely.
138946086185349120	jessicagrauds	22/11/2011	7:45 PM	RT @lehmo23: #virginluxury getting an exit row 
#tigerluxury getting a biscuit
#qantasluxury getting a pilot, a plane, engineers and baggage handlers
138946055071997952	advertisecairns	22/11/2011	7:44 PM	Qantas Airways Social Media Failure: What It Can Do #QantasLuxury http://t.co/jbi2SPBG
138946051360030720	matPORTS	22/11/2011	7:44 PM	RT @Spoonyman: @qantasairways apologizes to #QantasLuxury winner. The First Class PJays have been grounded in Shanghai due industrial action.
138945936918462465	stevenanderson_	22/11/2011	7:44 PM	Can CASA place a safety order on Qantas PR/Marketing? #qantasluxury
138945913824608256	flyingtwig	22/11/2011	7:44 PM	RT @QantasPR: Intern just suggested we turn #qantasluxury into a positive by rewarding the wittiest 5 tweets with one-way flights to Twitter-free China
138945903489859584	jaison_v	22/11/2011	7:44 PM	#qantasluxury is knowing Virgin is hiring!!
138945886725222400	Michae1Green	22/11/2011	7:44 PM	RT @iGo2: #qantasluxury peaked at 864 mentions per hour earlier this evening.
138945886863638528	cathycrist	22/11/2011	7:44 PM	RT @prweekuknews: No social strategy at work here >> Twitter campaign spectacularly backfires on Qantas http://t.co/HTABcwyi #QantasLuxury
138945886905573376	chimoose	22/11/2011	7:44 PM	RT @jillmcfarland: Wow... RT @jowyang This social media campaign is not going as expected, see tag: #QantasLuxury http://t.co/aCIBNo4J…
138945881692057601	nicolenoodles	22/11/2011	7:44 PM	RT @lehmo23: #virginluxury getting an exit row 
#tigerluxury getting a biscuit
#qantasluxury getting a pilot, a plane, engineers and baggage handlers
138945875660644352	TheSurlySub	22/11/2011	7:44 PM	RT @John_Hanna: #QantasLuxury Having Amanda Vantstone nominate you for Australian of the Year.
138945856861773824	TitiHarahap	22/11/2011	7:44 PM	RT @barijoe: RT @BrandRepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/XDOkWIcd /@thewalluk #QantasLuxury
138945845360996352	_no_name	22/11/2011	7:44 PM	Hahah lol at the Qantas #qantasluxury hashtag fail!!! Some good lolz!
138945823630311424	SpudontheTracks	22/11/2011	7:44 PM	#QantasLuxury http://t.co/FHGIo2ze
138945827774271488	CopestoneTeam	22/11/2011	7:44 PM	How Qantas misjudged it's #QantasLuxury campaign, by @gordonmacmillan http://t.co/HZ9sNN0Y via @thewalluk #smm #comms
138945821403119616	loobes	22/11/2011	7:43 PM	RT @DrBekMarketing: #qantasluxury campaign wins social media Darwin award
138945805187948544	jwatton	22/11/2011	7:43 PM	RT @GordonMacMillan: That's a Downfall >> Twitter campaign spectacularly backfires on Qantas http://t.co/OH5oCaql /@thewalluk #QantasLuxury
138945781972480000	loobes	22/11/2011	7:43 PM	RT @crocbites: RT @QantasPR: Firing the #qantas Marketing department before the Signage department, now. Not even our intern thought #qantasluxury was a...
138945773336395776	flyingtwig	22/11/2011	7:43 PM	RT @QantasPR: OK, seriously...is there some way to turn Twitter off for a day or two? #qantasluxury
138945761672040448	shaicoggins	22/11/2011	7:43 PM	New Post: How do you manage a “social media #fail” moment? http://t.co/KLEUWubo - More thoughts on @QantasAirways ' #QantasLuxury #socmed
138945761793675264	EmmaW_D	22/11/2011	7:43 PM	In tears of laughter!!! Hilarious!!!!@joshrowe: thank you  #qantasluxury gets the Hitler meme once over http://t.co/my1vX4Qe
138945756777291776	EatDrinkLoveTas	22/11/2011	7:43 PM	RT @lehmo23: #virginluxury getting an exit row 
#tigerluxury getting a biscuit
#qantasluxury getting a pilot, a plane, engineers and baggage handlers
138945713366253568	MarkM_recruiter	22/11/2011	7:43 PM	RT @Spoonyman: @qantasairways apologizes to #QantasLuxury winner. The First Class PJays have been grounded in Shanghai due industrial action.
138945702444273665	Thought4rce	22/11/2011	7:43 PM	RT @geeksrulz: Pilots call for a judicial inquiry into the circumstances of the #Qantas grounding http://t.co/1grV9th2 #auspol #qantasluxury
138945693602689027	sancezvasquez	22/11/2011	7:43 PM	RT @mark_petrolo: In #QantasLuxury we don't just serve alcohol but we also tell passengers Kyle Sandilands is dead so that they sleep better.
138945682684915712	Boweavel	22/11/2011	7:43 PM	RT @courteneyh: watching kyle sandilands get burned at the stake as premium in-flight entertainment #QantasLuxury
138945657854631936	Michael_Grande	22/11/2011	7:43 PM	#QantasLuxury making on a plane that takes off and lands at destination
138945642532835328	JRKendrick	22/11/2011	7:43 PM	Brilliant take on the #Quantas SM strategy gone MAD - Spectacular backfire for #QantasLuxury http://t.co/E1jKFNPQ
138945633838047234	AdingtonP	22/11/2011	7:43 PM	#qantasluxury is a warm bread roll for Passover.
138945587721678848	Thy_Equitist	22/11/2011	7:43 PM	RT @ndrew10: RT @kiwi_kali: #qantasluxury Somewhere in Qantas HQ a middle aged manager is yelling at a Gen Y social media "expert" to make it stop. / LOL
138945572169195520	Ror_e	22/11/2011	7:43 PM	#qantasluxury very funny and quick out http://t.co/rqWYp6pR
138945529416654848	miknchox	22/11/2011	7:42 PM	Cheers @tommymac81 parody of the #QantasLuxury campaign disaster http://t.co/jBtCq8Sb  gold > 'don't worry, virgin are hiring' vi @GemmaWent
138945438836457472	lemtek	22/11/2011	7:42 PM	Just announced, #QantasLuxury prize has been withdrawn by management without notice. Joyce requests FWA to arbitrate with Twitter.
138945432108797952	PerisherFire_St	22/11/2011	7:42 PM	#Qantasluxury @FireRescueNSW style is to close fire stations #SavePerisher_FireSt maybe a lockout next who knows @darinsullivan09
138945434780581888	stevenanderson_	22/11/2011	7:42 PM	#qantasluxury first rule when digging a big hole, throw away the shovel.
138945428703027200	JustinLee76	22/11/2011	7:42 PM	While I back Alan Joyce, I think this #QantasLuxury campaign was a braindead idea.
138945419605585920	KiminyCat	22/11/2011	7:42 PM	RT @nickrouen: With #qantasluxury, you'll feel like you never even left the ground...
138945363271884800	jam_fancy	22/11/2011	7:42 PM	RT@TWUAus "Latest safety scare as smoke seen billowing from the Qantas PR office #QantasLuxury"
138945332762513408	vikb	22/11/2011	7:42 PM	RT @edenland: Internet, how do I love thee? Let me count the ways. RT @lynnie11 GOLD! http://t.co/J0FxKWzy #qantasluxury
138945308334899200	QLDOnline	22/11/2011	7:41 PM	Sorry, laughing my guts out - back in a few mins http://t.co/nO5zUiL6  (no its not a trick tweet to a hack site) #qantasluxury
138945308448141312	Spoonyman	22/11/2011	7:41 PM	@qantasairways apologizes to #QantasLuxury winner. The First Class PJays have been grounded in Shanghai due industrial action.
138945251615309827	DrBekMarketing	22/11/2011	7:41 PM	RT @lehmo23: #virginluxury getting an exit row 
#tigerluxury getting a biscuit
#qantasluxury getting a pilot, a plane, engineers and baggage handlers
138945238260658176	JonPowles	22/11/2011	7:41 PM	RT @hughstephens: @ej_butler @jowyang also worth looking at is the wordclouds from the #qantasluxury tweets http://t.co/mbjLazh6 via @DialogueAus
138945159558733825	BeckyDownie_Aus	22/11/2011	7:41 PM	#qantasluxury is food cooked by @gcalombaris & @crispycrackling conversation w/@MattsCravat washed down with a vintage Verve and Twilight!
138945160347262976	ex_religion	22/11/2011	7:41 PM	#QantasLuxury @QantasAirways does Joyce need a hand packing, the public has spoken he and the board must go? Time to dump shares!
138945144060780544	KiminyCat	22/11/2011	7:41 PM	RT @Susie702: I'm surprised Alan Joyce hasn't grounded twitter. #qantasluxury
138945122627891200	geeksrulz	22/11/2011	7:41 PM	Pilots call for a judicial inquiry into the circumstances of the #Qantas grounding http://t.co/1grV9th2 #auspol #qantasluxury
138945063827935232	TheKidLuciano	22/11/2011	7:40 PM	RT @PuppyOnTheRadio: BREAKING NEWS: Qantas introduce #QantasLuxury class. Same as standard class, but the plane leaves the ground.
138945054394945538	MarketingUK	22/11/2011	7:40 PM	RT @BrandRepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/OiUkJRku /@thewalluk #QantasLuxury
138945045746298881	crocbites	22/11/2011	7:40 PM	RT @QantasPR: Firing the #qantas Marketing department before the Signage department, now. Not even our intern thought #qantasluxury was a...
138945017543798785	LisaImlach	22/11/2011	7:40 PM	RT @BrandRepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/jQQNQN60 /@thewalluk #QantasLuxury
138944997675368448	RebeccaBartel	22/11/2011	7:40 PM	Thanks for the laugh #Qantas  The PR debacle parody we had to have, now live on youtube: http://t.co/6Q3YZBLP #QantasLuxury
138944988372402176	DrBekMarketing	22/11/2011	7:40 PM	#qantasluxury campaign wins social media Darwin award
138944982345199616	ABrownPhoto	22/11/2011	7:40 PM	#QantasLuxury ? I wouldn't know anything about it having chosen to avoid it for at least the last decade.
138944949277302784	osocio	22/11/2011	7:40 PM	RT @BrandRepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/U53sYiDo /@thewalluk #QantasLuxury
138944952381091840	designerdiva65	22/11/2011	7:40 PM	I'm still waiting for my lost suitcase from 5 years ago! RT @QantasAirways Our #QantasLuxury competition is going to take years to judge.
138944934572068864	chivacongelado	22/11/2011	7:40 PM	RT @ndrew10: RT @kiwi_kali: #qantasluxury Somewhere in Qantas HQ a middle aged manager is yelling at a Gen Y social media "expert" to make it stop. / LOL
138944927085248512	QLDOnline	22/11/2011	7:40 PM	RT @carolduncan: It had to happen. #QantasLuxury - Downfall: http://t.co/nO5zUiL6 #qantasluxury #socialmediafail
138944921963999234	g_hummer	22/11/2011	7:40 PM	#QantasLuxury Twitter campaign spectacularly backfires on Qantas http://t.co/zXsuoYJN
138944879899312128	z3n_digital	22/11/2011	7:40 PM	RT @messytable: FFS, who put Alan Joyce in charge of #qantasluxury tweets? Oh, that's right, he did. #forhowlong
138944829844488192	adformatie	22/11/2011	7:40 PM	RT @BrandRepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/u83Pe0xb /@thewalluk #QantasLuxury ^MvG
138944800597614594	budgieandy	22/11/2011	7:39 PM	RT @lehmo23: #virginluxury getting an exit row 
#tigerluxury getting a biscuit
#qantasluxury getting a pilot, a plane, engineers and baggage handlers
138944801398734848	craigandsim	22/11/2011	7:39 PM	RT @Brisbanebetsy: #qantasluxury is opening the qantas magazine after the 1st day of the month to find pages stuck together and the sudokus fucked up.
138944785405845504	chrisjon46	22/11/2011	7:39 PM	RT @Tonsley213: @QantasAirways #QantasLuxury for an Australian Airline to stay an Australian airline.
138944740396773376	SarahBeck72	22/11/2011	7:39 PM	RT @fulltimecasual: #QantasLuxury just writing this so I'll appear in the inevitable Fairfax story about twitter PR disasters.

Hi mum! I'm in the paper! :)
138944735497830400	timcorr	22/11/2011	7:39 PM	#QantasLuxury Twitter campaign spectacularly backfires on Qantas http%3A%2F%2Fbit.ly%2FsueRYs
138944735514603523	AnneKendall	22/11/2011	7:39 PM	RT @tweetmeme #QantasLuxury Twitter campaign spectacularly backfires on Qantas http://t.co/WV4ANR6B
138944723674071040	Boweavel	22/11/2011	7:39 PM	RT @Susie702: I'm surprised Alan Joyce hasn't grounded twitter. #qantasluxury
138944719773372416	tabloidterror	22/11/2011	7:39 PM	RT @corinne_grant: It's a few weeks ago, but I wrote this break-up letter to Qantas. Seems pertinent again today. http://t.co/Ci2OCrkB #qantasluxury #myarse
138944689872183296	QLDOnline	22/11/2011	7:39 PM	RT @carolduncan: It had to happen. #QantasLuxury - Downfall: http://t.co/WfohJM8W
138944690018979841	iaMMandii	22/11/2011	7:39 PM	RT @macleanbrendan: Matthew Newton and #ACA cop national backlash. Awful ratings for Kyle and Jackie O. Lame PR of #QantasLuxury lampooned. I love Australia.
138944685312978944	OctopusComms	22/11/2011	7:39 PM	bad PR times RT @lottytot77: OUCH #QantasLuxury Twitter campaign spectacularly backfires on Qantas http://t.co/8mRqHWw3
138944664861540354	TrevorPix	22/11/2011	7:39 PM	#qantasluxury being able to check 2 bags in that weigh the same as the one I have to lug through now  because of your new baggage rules
138944666224689152	DoctorRaoulDuke	22/11/2011	7:39 PM	PR-haveri på #Twitter. #QantasLuxury :-) http://t.co/5rRa7VVT
138944627934896128	OhShaun	22/11/2011	7:39 PM	How not 2 SocMe #timing RT @BrandRepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/958XQsAo /@thewalluk #QantasLuxury
138944610205573120	PortDouglasSK	22/11/2011	7:39 PM	RT @carolduncan: It had to happen. #QantasLuxury - Downfall: http://t.co/WfohJM8W
138944596079153152	fuzz2buzz	22/11/2011	7:39 PM	RT @pellers: lol “@rgcooke: Can't wait to see the Air Crash Investigations episode on the #qantasluxury hashtag disaster.”
138944590064517120	caseword	22/11/2011	7:39 PM	Josh Rowe • qantas-twitter_downfall.wmv http://t.co/e16uPtBz  hours after the #qantasluxury tweets but what quick work! Brilliant!
138944591511564288	Matthewphelan	22/11/2011	7:39 PM	#QantasLuxury Twitter campaign spectacularly backfires on Qantas http://t.co/vi9vIX7v
138944575300575232	this_is_maja	22/11/2011	7:39 PM	Interesting links btw @BBCr4today discussion on #executivepay & debacle of #qantasluxury re CEO's pay rise. Dr. McGregor? #R4today #corpgov
138944566626758656	Boweavel	22/11/2011	7:39 PM	#QantasLuxury Would Be Having a National Carrier We Could Be Proud Of Again. We Lost #Ansett , Now this Irish Dog will kill off Qantas too!
138944558338809857	Susie702	22/11/2011	7:38 PM	I'm surprised Alan Joyce hasn't grounded twitter. #qantasluxury
138944554282913792	virtualmv	22/11/2011	7:38 PM	RT @catspyjamasnz Sad I've been unable to watch the tweet wreck that is #qantasluxury today . http://t.co/HRzmcSe4 #vmvwiki
138944542756970496	aarora17	22/11/2011	7:38 PM	RT @BrandRepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/jQQNQN60 /@thewalluk #QantasLuxury
138944484070277120	WildogHalfhour	22/11/2011	7:38 PM	In 2011 when Tom Cruise asks Rainman what airline he'd prefer to fly & suggests Qantas, Ray replies "Go fuck yourself Charlie" #Qantasluxury
138944400196767744	reinsurancegirl	22/11/2011	7:38 PM	@tartancat @nowaffle @gabyhinsliff  (it is #qantasluxury)
138944377463644160	getabl	22/11/2011	7:38 PM	RT @ndrew10: RT @kiwi_kali: #qantasluxury Somewhere in Qantas HQ a middle aged manager is yelling at a Gen Y social media "expert" to make it stop. / LOL
138944365069479937	macwonga	22/11/2011	7:38 PM	“@dailytelegraph: Russia resigned to losing Mars probe http://t.co/PrZt1C3a” #QantasLuxury #AlanJoyceCEO
138944302733733888	RebeccaAmir	22/11/2011	7:37 PM	RT @prweekuknews: No social strategy at work here >> Twitter campaign spectacularly backfires on Qantas http://t.co/Lt8BxiGI #QantasLuxury
138944264964030464	rosskoni	22/11/2011	7:37 PM	The CEO & his boardroom mates get #QantasLuxury, while the workers get treated like waste.  What the hell have pajamas got to do with it ?
138944250158133249	LynetteBarr	22/11/2011	7:37 PM	RT @JoshuaWithers: The #QantasLuxury hash tag finally gets the Hitler treatment http://t.co/H8GUOWwN
138944246408413184	mark_petrolo	22/11/2011	7:37 PM	In #QantasLuxury we don't just serve alcohol but we also tell passengers Kyle Sandilands is dead so that they sleep better.
138944234530144256	annmarieslats	22/11/2011	7:37 PM	RT @prweekuknews: No social strategy at work here >> Twitter campaign spectacularly backfires on Qantas http://t.co/HTABcwyi #QantasLuxury
138944217245421568	akaWACA	22/11/2011	7:37 PM	RT @OmelBot: RT @OMDigest #QantasLuxury is being able to take the piss out of a major PR campaign and knowing they have to read it. #OMEL
138944186295652352	loobes	22/11/2011	7:37 PM	RT @10thsteps: RT @brandrepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/INgwvIRU /@TheWallUK #QantasLuxury
138944172102135809	Subaruconcept	22/11/2011	7:37 PM	#QantasLuxury Plan B - Pay prominent Aussie millions to endorse Qantas. Ditch the choir and replace with AC/DC Dirty deeds done dirt cheap!
138944148131692544	SarahBeck72	22/11/2011	7:37 PM	RT @JanGovaert: #QantasLuxury Twitter campaign spectacularly backfires on Qantas http://t.co/xhrWUCVK #howNOTtodoit
138944138463821824	AndrWalr	22/11/2011	7:37 PM	RT @ausxip: OMG this is funny! I love this video! Bravo to AlexJBaldwin - fantastic work Qantas twitter downfall http://t.co/WxxhMr3D #QantasLuxury #fb
138944133216743424	loobes	22/11/2011	7:37 PM	RT @RobbieB: #QantasLuxury try learning from #SingaporeAirlines #KrisFlyer program - a carrier that actually appreciates it's loyal passengers
138944099674898432	jagkhairra	22/11/2011	7:37 PM	RT @Howie_83: Haha #virginluxury getting an exit row #tigerluxury getting a biscuit #qantasluxury getting a pilot, a plane, engineers and baggage handlers
138944092804620288	victoriajudge	22/11/2011	7:37 PM	RT @lehmo23: #virginluxury getting an exit row 
#tigerluxury getting a biscuit
#qantasluxury getting a pilot, a plane, engineers and baggage handlers
138944020801007616	Pistol72	22/11/2011	7:36 PM	@QantasAirways #Qantas #QantasLuxury Can't see them through the slippers...
138944016384401408	craigandsim	22/11/2011	7:36 PM	RT @nickrouen: With #qantasluxury, you'll feel like you never even left the ground...
138944003918925824	lottytot77	22/11/2011	7:36 PM	OUCH #QantasLuxury Twitter campaign spectacularly backfires on Qantas http://t.co/0KtPw2XS
138943943642583040	kesomackan	22/11/2011	7:36 PM	#QantasLuxury Twitter campaign backfires on Qantas http://t.co/8oPcKZGb
138943935971205121	david_glance	22/11/2011	7:36 PM	@catspyjamasnz I think it was the spelling of "they're" - ignore - just a twitter pedant. #QantasLuxury  has been hysterical and interesting
138943927863623680	DrBekMarketing	22/11/2011	7:36 PM	What is #qantasluxury?  Not having  DIY check-in, not cramming the flight 100% full and not having bags go on a joy flight of their own.
138943925640626176	loobes	22/11/2011	7:36 PM	RT @WildogHalfhour: When platinum members go for a slash, Ralph Fiennes offers YOU a blowjob! #Qantasluxury
138943906594299904	rhondatomsmorga	22/11/2011	7:36 PM	RT @lehmo23: #virginluxury getting an exit row 
#tigerluxury getting a biscuit
#qantasluxury getting a pilot, a plane, engineers and baggage handlers
138943876126875649	BrendanMarkey	22/11/2011	7:36 PM	RT @chrisjrn: Ahahahaha, the #QantasLuxury stream is hilarious.  Turns out you need customer goodwill in order for people to freely advertise for you.
138943864240218112	SophieData	22/11/2011	7:36 PM	RT @brandrepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/Z4dyOQUQ /@TheWallUK #QantasLuxury
138943843432284161	lavalounger	22/11/2011	7:36 PM	#qantasluxury an extra packet of nuts for lunch!! lol :)
138943839783239681	nickrouen	22/11/2011	7:36 PM	With #qantasluxury, you'll feel like you never even left the ground...
138943830727729153	jamesfoti	22/11/2011	7:36 PM	RT @BrandRepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/jQQNQN60 /@thewalluk #QantasLuxury
138943811769479168	loobes	22/11/2011	7:36 PM	RT @pellers: lol “@rgcooke: Can't wait to see the Air Crash Investigations episode on the #qantasluxury hashtag disaster.”
138943806744707072	Boweavel	22/11/2011	7:35 PM	RT @RobbieB: #QantasLuxury - on the bright side, just think of the value of all this real-time customer feedback you're getting - who needs focus groups?
138943802265174016	freerunwineman	22/11/2011	7:35 PM	RT @ndrew10: RT @kiwi_kali: #qantasluxury Somewhere in Qantas HQ a middle aged manager is yelling at a Gen Y social media "expert" to make it stop. / LOL
138943748208992256	fmpickering	22/11/2011	7:35 PM	RT @BrandRepublic: Twitter campaign spectacularly backfires on Qantas http://t.co/jQQNQN60 /@thewalluk #QantasLuxury
138943737190551552	melanievella	22/11/2011	7:35 PM	RT @gregoryknows: The #QANTASLUXURY EXCLUSIVE [VIDEO] @YouTube Link http://t.co/rM6djeEs Download while still Available! What Whole #TWITTER World is TALKING
138943727099060225	yeoldeguildford	22/11/2011	7:35 PM	Prob. Virgin viral ad, but good RT“@seancallanan: #qantasluxury meet Downfall parody, why the Internet exists #gold http://t.co/dipmlg5o”
138943687123140608	EmMasters	22/11/2011	7:35 PM	RT @seaeagle1965: Do they give Logies for YouTube clips? This one on the #QantasLuxury #fail has to be the clip of the year! http://t.co/l5KEzltL via @youtube
138943676402507776	DerekRichardson	22/11/2011	7:35 PM	#QantasLuxury Twitter campaign spectacularly backfires on Qantas http://t.co/JSzLDdap
138943677086187520	chrisgillett1	22/11/2011	7:35 PM	#QantasLuxury Twitter campaign spectacularly backfires on Qantas: Is there anything that Qantas can do right? No... http://t.co/LexBdPDD
138943628042190848	BobbyRicketts	22/11/2011	7:35 PM	RT @DigitalGodess: How @QantasAirways can make lemonade with today's lemons. http://t.co/OQrI80BQ #qantasluxury
138943629120110592	sassbenders	22/11/2011	7:35 PM	RT @fulltimecasual: #QantasLuxury just writing this so I'll appear in the inevitable Fairfax story about twitter PR disasters.

